('Tara', 'Тара', 'C', 2021, null, 'f681fd8a-3642-4b94-80b8-68d6cf9097f3')
('Commendatore 112i', 'цоммендаторе 112и', 'S', 1993, 1993, '34e618b5-41af-4db5-a32e-733ae38fefdb')
('Imperator 108i', 'император 108и', 'S', 1984, 1993, '34e618b5-41af-4db5-a32e-733ae38fefdb')
('Spyder', 'спайдер', 'S', 1983, 1993, '34e618b5-41af-4db5-a32e-733ae38fefdb')
('117', '117', 'S', 1968, 1981, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Amigo', 'амиго', 'J', 1989, 2000, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Ascender', 'Асендер', 'J', 2003, 2008, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Aska', 'Аска', 'D', 1983, 2002, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Axiom', 'аксиом', 'J', 2002, 2004, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Bellett', 'Беллетт', 'C', 1963, 1973, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Bighorn', 'Бигхорн', 'J', 1981, 2002, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('D-Max', 'Д-Макс', 'J', 2002, null, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Fargo', 'Фарго', '', 1980, 2002, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Fargo Filly', 'Фарго Филли', 'M', 1997, 2005, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Florian', 'Флориан', 'C', 1967, 1983, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Gemini', 'Джемини', 'C', 1974, 2000, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Hombre', 'Хомбрэ', 'J', 1995, 2000, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Impulse', 'Импульс', 'C', 1983, 1993, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('KB', 'КБ', 'J', 1980, 2003, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Lingtuo', 'Лингтуо', 'J', 2018, null, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Midi', 'Миди', 'M', 1986, 1996, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('MU', 'му', 'J', 1989, 2004, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('MU-7', 'му-7', 'J', 2004, 2013, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('MU-X', 'му-х', 'J', 2013, null, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Oasis', 'Оазис', 'M', 1995, 1999, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Piazza', 'пиаза', 'C', 1980, 1993, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Rodeo', 'родео', 'J', 1989, 2004, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Stylus', 'Стилус', 'C', 1990, 1993, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('T17', 'Т17', 'J', 2021, null, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('T30 Explorer', 'Е30 Эксплорер', 'J', 2023, null, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('TF (Pickup)', 'ТФ', 'J', 1988, 2002, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Trooper', 'Трупер', 'J', 1981, 2002, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('VehiCross', 'Викросс', 'J', 1997, 2001, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Wizard', 'Визард', 'J', 1990, 2004, '1bddb299-00cd-460f-b85c-f9e1c89fcda0')
('Massif', 'Массиф', 'J', 2007, 2011, 'aec198c7-2d29-4917-8799-d4c733771a3f')
('A5', 'А5', 'D', 2019, 2021, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('E30X', 'Е30Икс', 'B', 2024, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Hunter', 'Хантер', 'F', 2021, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('iEV7L', 'Айев7л', 'B', 2017, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('iEV7S', 'иев7с', 'B', 2018, 2023, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('iEVA50', 'Айева50', 'C', 2018, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('iEVS4', 'ИЕВС4', 'C', 2019, 2022, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('J2 (Yueyue)', 'й2 (юеюе)', 'A', 2010, 2016, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('J3 (Tongyue,Tojoy)', 'й3 (тонгюе,тойоы)', 'B', 2009, 2017, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('J4 (Heyue A30)', 'й4 (хеюе а30)', 'B', 2013, 2019, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('J5 (Heyue)', 'й5 (хеюе)', 'C', 2014, 2017, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('J6 (Heyue RS)', 'й6 (хеюе рс)', 'M', 2011, 2015, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('J7', 'й7', 'D', 2020, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('J7 (Binyue)', 'й7 (бинюе)', 'D', 2008, 2015, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('JS2', 'ДжейЭс2', 'B', 2018, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('JS2 Pro', 'ДжейЭс2 Про', 'B', 2024, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('JS3', 'ДжейЭс3', 'C', 2023, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('JS4', 'ДжиЭс4', 'B', 2020, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('JS5', 'ДжиЭс5', 'B', 2024, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('JS6', 'ДжиЭс6', 'C', 2022, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('JS9', 'ДжейЭс9', 'J', 2025, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('M1 (Refine)', 'м1 (рефине)', 'M', 2006, 2011, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('M4', 'Эм4', 'M', 2016, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('M5', 'м5', 'M', 2011, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Refine M3', 'Рефин М3', '', 2016, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Refine RF8', 'Рефайн РФ8', 'M', 2023, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('S1 (Rein)', 'С1 (Рейн)', 'J', 2007, 2013, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('S2', 'с2', 'C', 2015, 2019, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('S3', 'с3', 'C', 2014, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('S3 Pro', 'Эс 3 Про', 'C', 2022, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('S4', 'с4', 'C', 2018, 2022, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('S5 (Eagle)', 'С5 (Игл)', 'C', 2013, 2021, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('S6', 'С6', 'C', 2021, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('S7', 'С7', 'D', 2020, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Sehol A5 Plus', 'Сехол А5 Плюс', 'C', 2021, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Sehol Aipao', 'Сехол Айпао', 'C', 2022, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Sehol E20X', 'Сехол Е20Х', 'B', 2018, 2021, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Sehol X6', 'Сехол Икс6', 'C', 2022, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Sehol X8', 'Сехол Икс8', 'C', 2020, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('Sehol X8 Plus', 'Сехол Икс8 плюс', 'C', 2022, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('T6', 'Т6', 'J', 2015, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('T8', 'т8', 'J', 2023, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('T8 Pro', 'т8 про', 'J', 2020, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('T9', 'Т9', 'J', 2024, null, 'e63e690e-e819-4324-951a-84f1ba5e1719')
('J5', 'Джей5', 'C', 2024, null, 'f7c07076-c79a-4b9c-ad74-9bfb26b6ea04')
('J7', 'Джей7', 'C', 2023, null, 'f7c07076-c79a-4b9c-ad74-9bfb26b6ea04')
('J8', 'Джей8', 'D', 2024, null, 'f7c07076-c79a-4b9c-ad74-9bfb26b6ea04')
('E-Pace', 'Е-Пейс', 'C', 2017, 2024, '8c402093-57f5-4864-a6f6-35eff654adad')
('E-type', 'Е-Тайп', 'S', 1961, 1975, '8c402093-57f5-4864-a6f6-35eff654adad')
('F-Pace', 'ф-паце', 'D', 2016, null, '8c402093-57f5-4864-a6f6-35eff654adad')
('F-Type', 'Ф-Тайп', 'S', 2013, 2024, '8c402093-57f5-4864-a6f6-35eff654adad')
('I-Pace', 'Ай-Пейс', 'D', 2018, 2024, '8c402093-57f5-4864-a6f6-35eff654adad')
('Mark 2', 'Марк 2', 'E', 1959, 1967, '8c402093-57f5-4864-a6f6-35eff654adad')
('Mark IX', 'Марк 9', 'F', 1958, 1961, '8c402093-57f5-4864-a6f6-35eff654adad')
('S-Type', 'с-тыпе', 'E', 1963, 2008, '8c402093-57f5-4864-a6f6-35eff654adad')
('X-Type', 'кс-тыпе', 'D', 2001, 2009, '8c402093-57f5-4864-a6f6-35eff654adad')
('XE', 'ксе', 'D', 2015, 2024, '8c402093-57f5-4864-a6f6-35eff654adad')
('XF', 'ксф', 'E', 2007, 2024, '8c402093-57f5-4864-a6f6-35eff654adad')
('XFR', 'ксфр', 'E', 2009, 2015, '8c402093-57f5-4864-a6f6-35eff654adad')
('XJ', 'ксй', 'F', 1968, 2019, '8c402093-57f5-4864-a6f6-35eff654adad')
('XJ220', 'ксй220', 'S', 1992, 1994, '8c402093-57f5-4864-a6f6-35eff654adad')
('XJR', 'ксйр', 'F', 1994, 2019, '8c402093-57f5-4864-a6f6-35eff654adad')
('XJS', 'ксйс', 'S', 1975, 1996, '8c402093-57f5-4864-a6f6-35eff654adad')
('XK', 'кск', 'S', 1948, 2014, '8c402093-57f5-4864-a6f6-35eff654adad')
('XKR', 'кскр', 'S', 1998, 2014, '8c402093-57f5-4864-a6f6-35eff654adad')
('Avenger', 'Авенджер', 'B', 2023, null, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Cherokee', 'Чероки', 'J', 1983, 2023, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('CJ', 'цй', 'J', 1966, 1987, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Comanche', 'Команч', 'J', 1985, 1992, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Commander', 'Коммандер', 'J', 2005, 2010, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Compass', 'Компас', 'C', 2006, null, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Gladiator', 'Гладиатор', 'J', 2019, null, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Grand Cherokee', 'Гранд Чероки', 'J', 1992, null, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Grand Commander', 'Гранд Коммандер', 'J', 2018, 2022, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Liberty (North America)', 'Либерти', 'J', 2001, 2012, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Liberty (Patriot)', 'Патриот', 'C', 2006, 2016, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Renegade', 'Ренегейд', 'B', 2014, null, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Wagoneer', 'Вагонер', 'J', 1984, null, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Wagoneer S', 'Вагонер С', 'J', 2024, null, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Wrangler', 'Рэнглер', 'J', 1986, null, '5752b24f-92be-4fb7-94e3-549f49fb6c10')
('Interceptor', 'Интерцептор', 'S', 1966, 1976, '62fb9d40-29cc-41d4-b44c-da3f0d5820c3')
('S-V8', 'с-в8', 'S', 2001, 2003, '62fb9d40-29cc-41d4-b44c-da3f0d5820c3')
('Dashing', 'Дашинг', 'C', 2022, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('Freedom', 'Фридом', 'D', 2025, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('Shanhai L6', 'Шанхай Л6', 'C', 2024, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('Shanhai L7', 'Шанхай Л7', 'C', 2024, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('Shanhai L9', 'Шанхай Л9', 'D', 2023, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('Shanhai T1', 'Шанхай Т1', 'D', 2024, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('Shanhai T2', 'Шанхай Т2', 'D', 2024, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('T2', 'Т2', 'D', 2023, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('Traveller', 'Трэвэллер', 'D', 2023, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('X50', 'Икс50', 'D', 2024, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('X70', 'Икс70', 'C', 2018, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('X70 Plus', 'Х70 Плюс', 'D', 2020, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('X70 Pro', 'Х70 Про', 'D', 2023, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('X90', 'Икс90', 'D', 2019, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('X90 Plus', 'Х90 Плюс', 'D', 2021, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('X90 Pro', 'кс90 про', 'D', 2024, null, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('X95', 'Икс95', 'D', 2019, 2023, 'f1070cd4-9749-473f-90ce-5fa6d881f7d0')
('VA3', 'ВА3', 'B', 2019, null, 'b5650c41-68e6-4cc3-bfa6-761b6bb2b3a9')
('VA7', 'ВА7', 'D', 2024, null, 'b5650c41-68e6-4cc3-bfa6-761b6bb2b3a9')
('VS5', 'ВС5', 'C', 2019, null, 'b5650c41-68e6-4cc3-bfa6-761b6bb2b3a9')
('VS7', 'ВС7', 'D', 2020, null, 'b5650c41-68e6-4cc3-bfa6-761b6bb2b3a9')
('VS8', 'ВС8', 'D', 2025, null, 'b5650c41-68e6-4cc3-bfa6-761b6bb2b3a9')
('Chuanqi', 'Чуанчи', 'A', 2005, 2006, 'ade01174-7688-464e-8939-38b9e262fefc')
('01', '01', 'D', 2024, null, 'c34f1d71-e7e4-4067-ad0a-ef14ba99ddf4')
('07', '07', 'E', 2024, null, 'c34f1d71-e7e4-4067-ad0a-ef14ba99ddf4')
('Haise', 'хайс', 'M', 2000, 2022, '3ff92e3e-bf56-4c88-8f4d-75cdb6476e59')
('Haise S', 'Хайс С', 'M', 2023, null, '3ff92e3e-bf56-4c88-8f4d-75cdb6476e59')
('Baodian', 'баодиан', 'J', 2006, 2009, '2b0e169e-f4a9-480f-9fcc-dd0c83998fda')
('Dadao', 'Дадао', 'J', 2023, null, '2b0e169e-f4a9-480f-9fcc-dd0c83998fda')
('Vigus', 'Вигус', 'J', 2023, null, '2b0e169e-f4a9-480f-9fcc-dd0c83998fda')
('Vigus Work', 'Вигус Ворк', 'J', 2021, null, '2b0e169e-f4a9-480f-9fcc-dd0c83998fda')
('Yuhu 7', 'Юху 7', 'J', 2017, null, '2b0e169e-f4a9-480f-9fcc-dd0c83998fda')
('01', '01', 'S', 2023, null, '6a2eab1e-8a01-4219-89c7-89d378a5256d')
('EV3', 'ев3', 'A', 2023, null, '6a2eab1e-8a01-4219-89c7-89d378a5256d')
('GSE (Yi)', 'Гсе (Йи)', 'D', 2022, null, '6a2eab1e-8a01-4219-89c7-89d378a5256d')
('UFO A380', 'Уфо а380', 'C', 2005, 2015, '3b238188-9943-49b9-8e8a-d7ce91a32dc7')
('E5', 'е5', 'C', 2021, null, '4923a9e8-0c8d-4c87-a570-68b82634ef37')
('Shiyue', 'Кхия', 'A', 2023, null, '4923a9e8-0c8d-4c87-a570-68b82634ef37')
('X3', 'Икс3', 'B', 2020, null, '4923a9e8-0c8d-4c87-a570-68b82634ef37')
('X3 Pro', 'Икс3 Про', 'C', 2022, null, '4923a9e8-0c8d-4c87-a570-68b82634ef37')
('X7 Kunlun', 'Икс7 Кунлун', 'D', 2023, null, '4923a9e8-0c8d-4c87-a570-68b82634ef37')
('2317', '2317', 'J', 1999, 2001, '3d79d9ec-b45a-46de-b373-59f74a798981')
('Revero', 'реверо', 'F', 2016, 2020, '456f2273-dfe7-464d-9836-689df0b76cd7')
('Revero GT', 'Реверо ГТ', 'F', 2020, null, '456f2273-dfe7-464d-9836-689df0b76cd7')
('K1', 'К1', 'J', 2014, 2018, '84d3f966-94b5-4bce-ba1b-d84e1b7e322d')
('K150', 'К150', 'J', 2014, 2017, '84d3f966-94b5-4bce-ba1b-d84e1b7e322d')
('K150GT', 'к150гт', 'J', 2017, null, '84d3f966-94b5-4bce-ba1b-d84e1b7e322d')
('Actyon', 'Актион', 'B', 2024, null, '7c938b35-1c83-4b81-858e-305a1cc5cc3b')
('Korando', 'Корандо', 'C', 2023, null, '7c938b35-1c83-4b81-858e-305a1cc5cc3b')
('Rexton', 'Рекстон', 'J', 2023, null, '7c938b35-1c83-4b81-858e-305a1cc5cc3b')
('Rexton Sports', 'Рекстон Спортс', 'J', 2023, null, '7c938b35-1c83-4b81-858e-305a1cc5cc3b')
('Tivoli', 'Тиволи', 'B', 2023, null, '7c938b35-1c83-4b81-858e-305a1cc5cc3b')
('Torres', 'Торрес', 'D', 2023, null, '7c938b35-1c83-4b81-858e-305a1cc5cc3b')
('Avella', 'Авелла', 'B', 1994, 2000, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Borrego', 'Боррего', 'E', 2008, 2011, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Cachet', 'Качет', 'C', 2014, 2020, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Cadenza', 'Каденза', 'E', 2009, 2021, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Capital', 'Капитал', 'C', 1989, 1996, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Carens', 'Каренс', 'M', 1999, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Carnival', 'Карнивал', 'M', 1998, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Carstar', 'Карстар', 'M', 1999, 2003, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Ceed', 'Сид', 'C', 2006, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Ceed GT', 'цеед гт', 'C', 2012, 2021, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Cerato', 'Церато', 'C', 2003, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Clarus', 'Кларус', 'D', 1996, 2001, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Concord', 'Конкорд', 'D', 1987, 1995, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Elan', 'Элан', 'S', 1996, 1999, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Enterprise', 'Энтерпрайз', 'E', 1997, 2002, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('EV3', 'ев3', 'C', 2024, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('EV4', 'ев4', 'C', 2025, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('EV5', 'ев5', 'C', 2023, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('EV6', 'ЕВ6', 'D', 2021, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('EV9', 'ЕВ9', 'D', 2023, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Forte', 'Форте', 'C', 2008, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Joice', 'Джойс', 'M', 1999, 2004, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('K3', 'к3', 'C', 2012, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('K4', 'К4', 'C', 2024, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('K5', 'к5', 'D', 2010, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('K7', 'к7', 'E', 2009, 2021, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('K8', 'К8', 'E', 2021, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('K9', 'К9', 'E', 2012, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('K900', 'К900', 'F', 2014, 2022, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('KX1', 'КаИкс1', 'B', 2018, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('KX3', 'КаИкс3', 'C', 2019, 2023, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('KX5', 'КаИкс5', 'C', 2016, 2022, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('KX7', 'КаИкс7', 'D', 2017, 2021, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Lotze', 'Лотз', 'D', 2005, 2010, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Magentis', 'Маджентис', 'E', 2000, 2010, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Mentor', 'ментор', 'B', 1996, 2002, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Mohave', 'Мохав', 'J', 2008, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Morning', 'морнинг', 'A', 2004, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Niro', 'Ниро', 'C', 2016, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Opirus', 'Опирус', 'E', 2003, 2011, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Optima', 'Оптима', 'D', 2000, 2020, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Pegas', 'Пегас', 'B', 2017, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Picanto', 'Пиканто', 'A', 2004, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Potentia', 'Потентиа', 'E', 1992, 2001, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Pregio', 'Преджио', 'M', 1995, 2007, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Pride', 'Прайд', 'B', 1987, 2017, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Proceed', 'Просид', 'C', 2018, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('PV5', 'Пи Ви пять', 'M', 2025, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Quanlima', 'кванлима', 'B', 2002, 2006, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Quoris', 'Кворис', 'F', 2012, 2018, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Ray', 'Рэй', 'M', 2011, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Retona', 'Ретона', 'J', 1998, 2003, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Rio', 'Рио', 'B', 1999, 2023, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Sedona', 'Седона', 'M', 1998, 2021, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Seltos', 'Селтос', 'B', 2019, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Sephia', 'Сефия', 'C', 1992, 2004, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Shuma', 'Шума', 'C', 1996, 2004, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Sonet', 'Сонет', 'B', 2020, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Sorento', 'Соренто', 'D', 2002, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Soul', 'Соул', 'B', 2008, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Soul EV', 'Соул ИВ', 'B', 2014, 2023, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Spectra', 'Спектра', 'C', 2000, 2011, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Sportage', 'Спортейдж', 'C', 1993, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Sportage (China)', 'Спортейдж Китай', 'J', 2018, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Stinger', 'Стингер', 'D', 2017, 2023, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Stonic', 'Стоник', 'B', 2017, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Syros', 'Сирос', 'B', 2025, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Tasman', 'Тасман', 'J', 2025, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Telluride', 'Телюрайд', 'E', 2019, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Towner', 'тоунер', 'M', 1999, 2002, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Venga', 'Венга', 'M', 2009, 2018, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('Visto', 'Висто', 'A', 1999, 2004, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('X-Trek', 'кс-трек', 'M', 2003, 2006, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('XCeed', 'Икс Сид', 'C', 2019, null, '5de6f82d-90b7-4ef3-ab14-5892c2818202')
('001', '001', 'C', 2024, null, '8665aa10-7899-4e5a-b0cf-78d6fdd077fe')
('Agera', 'агера', 'S', 2011, 2018, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('CC850', 'СС850', 'S', 2022, null, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('CC8S', 'цц8с', 'S', 2002, 2004, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('CCR', 'сср', 'S', 2004, 2006, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('CCX', 'ссх', 'S', 2006, 2010, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('Gemera', 'Джемера', 'S', 2024, null, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('Jesko', 'Джеско', 'S', 2021, null, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('One:1', 'уан:1', 'S', 2014, 2014, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('Regera', 'Регера', 'S', 2015, 2022, 'bd863fb6-fb7d-4960-9330-ede29263c0b5')
('Т98', 'Т98', 'J', 2000, null, '254246f2-4588-4430-832f-c772b9c0fab2')
('X-Bow', 'икс-боу', 'S', 2008, null, 'a7f140d6-7661-4e72-915e-0f0d63c1fd73')
('F3', 'Ф3', 'J', 2021, null, '6dbee608-a678-4626-a950-06a4ac64b13b')
('350/400 GT', '350/400 гт', 'S', 1964, 1968, 'bdc953c0-048e-435c-b0b9-6bd5e6290194')
